type,msg,x,degree,numTerms,blMod,t0,buildTask,publishTaskIPFS,publishTaskETH,workerPullTask,workerProcessTask,workerSubmitResultIPFS,workerSubmitResultETH,userTriggerVerify,userVerify,oracleVerify,invokeVerification,gasUsed
SPARSE,test,1,1000,300,1024,324294065593248,77151,0,0,0,835739,44275,0,0,0,3168,132740803,99859
SPARSE,test,1,1000,300,1024,324294203568598,105251,0,0,0,655978,35229,0,0,0,3170,88070447,101421
SPARSE,test,1,1000,300,1024,324294296571827,126599,0,0,0,634801,38053,0,0,0,4081,92560624,99777
SPARSE,test,1,1000,300,1024,324294393938843,114415,0,0,0,2051023,33277,0,0,0,3643,94840438,101375
SPARSE,test,1,1000,300,1024,324294495224023,113575,0,0,0,668836,20816,0,0,0,2440,93984753,99811
SPARSE,test,1,1000,300,1024,324294594003058,86377,0,0,0,797565,36160,0,0,0,3756,151254270,99801
SPARSE,test,1,1000,300,1024,324294757269308,116053,0,0,0,492839,33789,0,0,0,3795,134056751,99775
SPARSE,test,1,1000,300,1024,324294896010879,305588,0,0,0,608606,34814,0,0,0,4108,92822264,101357
SPARSE,test,1,1000,300,1024,324294993915789,125948,0,0,0,488562,32366,0,0,0,3378,98990774,101331
SPARSE,test,1,1000,300,1024,324295097657999,89680,0,0,0,573033,35792,0,0,0,3887,96654947,99811
SPARSE,test,1,1000,400,1024,324295199323486,156246,0,0,0,606672,50380,0,0,0,39503,100561306,99791
SPARSE,test,1,1000,400,1024,324295304966053,73657,0,0,0,624832,43842,0,0,0,2613,91986080,101409
SPARSE,test,1,1000,400,1024,324295401777487,78845,0,0,0,1184596,43180,0,0,0,2903,97995682,99789
SPARSE,test,1,1000,400,1024,324295505102918,68849,0,0,0,690336,40837,0,0,0,2185,87843724,101431
SPARSE,test,1,1000,400,1024,324295598939545,85165,0,0,0,1276315,56926,0,0,0,3347,86818343,99891
SPARSE,test,1,1000,400,1024,324295691266677,96161,0,0,0,1488453,45448,0,0,0,2667,88042874,99765
SPARSE,test,1,1000,400,1024,324295785028561,72272,0,0,0,629446,44654,0,0,0,2427,90494774,101377
SPARSE,test,1,1000,400,1024,324295880529497,100661,0,0,0,994168,45891,0,0,0,2737,112707926,99797
SPARSE,test,1,1000,400,1024,324295998444409,76798,0,0,0,1786772,60023,0,0,0,2631,97095206,99799
SPARSE,test,1,1000,400,1024,324296101981894,69054,0,0,0,1466692,49325,0,0,0,3439,86098201,99881
SPARSE,test,1,1000,400,1024,324296193816059,99456,0,0,0,921354,54259,0,0,0,3006,87143956,101367
SPARSE,test,1,1000,400,1024,324296286163379,89845,0,0,0,877619,47912,0,0,0,3111,86699542,99871
SPARSE,test,1,1000,400,1024,324296377834431,111087,0,0,0,869801,53087,0,0,0,2721,86750888,101353
SPARSE,test,1,1000,400,1024,324296469838061,92819,0,0,0,4879851,52310,0,0,0,3075,90687406,99801
SPARSE,test,1,1000,400,1024,324296569674631,102906,0,0,0,610771,48852,0,0,0,2183,92833207,99823
SPARSE,test,1,1000,400,1024,324296667327997,79682,0,0,0,1003131,49631,0,0,0,4091,89130876,99777
SPARSE,test,1,1000,400,1024,324296761677026,96715,0,0,0,803356,50402,0,0,0,2959,98915064,101409
SPARSE,test,1,1000,400,1024,324296865682399,74579,0,0,0,588783,47518,0,0,0,2768,94067631,101331
SPARSE,test,1,1000,400,1024,324296964613591,113500,0,0,0,2262779,40564,0,0,0,2434,93015120,99813
SPARSE,test,1,1000,400,1024,324297064125325,117020,0,0,0,797986,45260,0,0,0,2978,87357756,101423
SPARSE,test,1,1000,400,1024,324297156530323,97360,0,0,0,701897,48325,0,0,0,2471,104400359,99767
SPARSE,test,1,1000,400,1024,324297265793410,69681,0,0,0,676862,45291,0,0,0,2448,101592893,99813
SPARSE,test,1,1000,400,1024,324297372250221,111364,0,0,0,1127516,45636,0,0,0,2747,85405029,99789
SPARSE,test,1,1000,400,1024,324297462930772,99243,0,0,0,616422,45646,0,0,0,3184,114510663,101409
SPARSE,test,1,1000,400,1024,324297582259785,88049,0,0,0,608100,46994,0,0,0,2414,86345400,99801
SPARSE,test,1,1000,400,1024,324297674505560,92318,0,0,0,736802,44575,0,0,0,2948,98020488,99791
SPARSE,test,1,1000,400,1024,324297777431829,71922,0,0,0,1132963,43158,0,0,0,2247,89435650,99871
SPARSE,test,1,1000,400,1024,324297872789636,72213,0,0,0,3952653,44643,0,0,0,2874,88089018,99869
SPARSE,test,1,1000,400,1024,324297969148457,68381,0,0,0,596199,49916,0,0,0,2539,88841896,99777
SPARSE,test,1,1000,400,1024,324298062779298,77377,0,0,0,586027,68038,0,0,0,3187,94597867,99879
SPARSE,test,1,1000,400,1024,324298162185841,78472,0,0,0,2475234,40881,0,0,0,2227,100412357,99845
SPARSE,test,1,1000,400,1024,324298269507007,75096,0,0,0,626621,47191,0,0,0,2999,88608084,101341
SPARSE,test,1,1000,400,1024,324298363016188,97294,0,0,0,1348654,49470,0,0,0,2580,91288820,101375
SPARSE,test,1,1000,400,1024,324298459896142,83576,0,0,0,1666408,44487,0,0,0,3073,87548614,101353
SPARSE,test,1,1000,400,1024,324298553267775,83980,0,0,0,633860,45339,0,0,0,3152,86217865,99813
SPARSE,test,1,1000,400,1024,324298644262063,70464,0,0,0,2417730,41099,0,0,0,2490,88687150,99781
SPARSE,test,1,1000,400,1024,324298739535800,84950,0,0,0,568027,41126,0,0,0,2330,109969367,101341
SPARSE,test,1,1000,400,1024,324298854173950,78937,0,0,0,2511661,41601,0,0,0,2236,95085462,101353
SPARSE,test,1,1000,400,1024,324298955805323,68196,0,0,0,1169321,56779,0,0,0,2220,89406031,99789
SPARSE,test,1,1000,400,1024,324299050796252,78639,0,0,0,589678,47848,0,0,0,2561,91989729,101377
SPARSE,test,1,1000,400,1024,324299148405995,85488,0,0,0,639427,52323,0,0,0,3214,94264658,99801
SPARSE,test,1,1000,400,1024,324299247937293,80895,0,0,0,861174,44610,0,0,0,3120,93407886,99765
SPARSE,test,1,1000,400,1024,324299346970017,85981,0,0,0,1147751,48586,0,0,0,2285,93743783,99779
SPARSE,test,1,1000,400,1024,324299446376588,90810,0,0,0,655415,46750,0,0,0,2672,100241457,99777
SPARSE,test,1,1000,400,1024,324299551946792,82249,0,0,0,824386,43036,0,0,0,2800,108994373,99826
SPARSE,test,1,1000,400,1024,324299666469716,82965,0,0,0,934313,60152,0,0,0,2967,91536253,99883
SPARSE,test,1,1000,400,1024,324299763714875,113170,0,0,0,1475467,47768,0,0,0,2788,96791823,99779
SPARSE,test,1,1000,400,1024,324299866788395,83044,0,0,0,697343,49866,0,0,0,2851,103009159,99781
SPARSE,test,1,1000,400,1024,324299975028931,72267,0,0,0,590843,32321,0,0,0,2330,101884216,99879
SPARSE,test,1,1000,400,1024,324300082192203,142269,0,0,0,818607,47937,0,0,0,2541,100143840,99779
SPARSE,test,1,1000,500,1024,324300187833022,98167,0,0,0,852353,62795,0,0,0,3881,149447567,99869
SPARSE,test,1,1000,500,1024,324300342727384,90350,0,0,0,804017,61319,0,0,0,2681,123285916,101407
SPARSE,test,1,1000,500,1024,324300470960551,94799,0,0,0,905406,60721,0,0,0,2462,104203613,99823
SPARSE,test,1,1000,500,1024,324300580315252,89035,0,0,0,751727,54745,0,0,0,2650,97911567,99813
SPARSE,test,1,1000,500,1024,324300683715813,103481,0,0,0,1723632,54548,0,0,0,2897,89056631,99871
SPARSE,test,1,1000,500,1024,324300778662398,95825,0,0,0,756856,56184,0,0,0,2436,97264597,99879
SPARSE,test,1,1000,500,1024,324300881389826,96024,0,0,0,682350,56347,0,0,0,2268,98782666,101343
SPARSE,test,1,1000,500,1024,324300985217276,78148,0,0,0,713004,55191,0,0,0,2611,93924991,101343
SPARSE,test,1,1000,500,1024,324301084075107,75550,0,0,0,1174328,59072,0,0,0,2820,97987068,101343
SPARSE,test,1,1000,500,1024,324301187477821,82190,0,0,0,710322,55253,0,0,0,2288,91200738,99881
SPARSE,test,1,1000,500,1024,324301283705013,87541,0,0,0,715492,38766,0,0,0,1927,103425167,101419
SPARSE,test,1,1000,500,1024,324301392063058,89401,0,0,0,1065607,57876,0,0,0,2463,98157966,99791
SPARSE,test,1,1000,500,1024,324301495481105,94281,0,0,0,785696,61507,0,0,0,2443,87152629,99891
SPARSE,test,1,1000,500,1024,324301587659656,104708,0,0,0,729152,57539,0,0,0,2247,104248481,101387
SPARSE,test,1,1000,500,1024,324301696874836,79854,0,0,0,1134953,52996,0,0,0,3176,89675399,101431
SPARSE,test,1,1000,500,1024,324301791887594,81422,0,0,0,883810,57645,0,0,0,2276,90461521,99825
SPARSE,test,1,1000,500,1024,324301887496597,81967,0,0,0,3080115,52212,0,0,0,2647,100742087,101385
SPARSE,test,1,1000,500,1024,324301995552406,104516,0,0,0,1180756,59224,0,0,0,2397,89232726,99893
SPARSE,test,1,1000,500,1024,324302090339757,129162,0,0,0,1404243,67835,0,0,0,2545,101566564,101353
SPARSE,test,1,1000,500,1024,324302197554227,88627,0,0,0,1127279,57877,0,0,0,3050,98840755,101377
SPARSE,test,1,1000,500,1024,324302301922139,79680,0,0,0,3755316,58600,0,0,0,3182,100835796,99871
SPARSE,test,1,1000,500,1024,324302410777843,88487,0,0,0,780991,57342,0,0,0,2615,85797226,99801
SPARSE,test,1,1000,500,1024,324302501570590,113738,0,0,0,1361862,61219,0,0,0,2576,91528929,99813
SPARSE,test,1,1000,500,1024,324302598807237,103081,0,0,0,795742,63532,0,0,0,2740,95636280,99797
SPARSE,test,1,1000,500,1024,324302699537625,98467,0,0,0,686711,54816,0,0,0,2526,89536909,99869
SPARSE,test,1,1000,500,1024,324302793985479,116894,0,0,0,662744,56551,0,0,0,2565,106403888,99799
SPARSE,test,1,1000,500,1024,324302905386419,91417,0,0,0,777263,54629,0,0,0,2761,87010620,99881
SPARSE,test,1,1000,500,1024,324302997613137,93097,0,0,0,1290552,54692,0,0,0,3588,93190607,99881
SPARSE,test,1,1000,500,1024,324303096630684,142185,0,0,0,1927340,34729,0,0,0,2052,103157642,99859
SPARSE,test,1,1000,500,1024,324303206052945,117987,0,0,0,999574,53629,0,0,0,2172,115665003,99799
SPARSE,test,1,1000,500,1024,324303327074569,94588,0,0,0,1257972,58488,0,0,0,2211,102075923,99869
SPARSE,test,1,1000,500,1024,324303434742134,93975,0,0,0,829651,54819,0,0,0,3088,97654858,99857
SPARSE,test,1,1000,500,1024,324303538125736,96249,0,0,0,7320568,57551,0,0,0,3027,89949880,101367
SPARSE,test,1,1000,500,1024,324303639537244,98213,0,0,0,1239868,56498,0,0,0,2847,92216557,99813
SPARSE,test,1,1000,500,1024,324303737433670,100705,0,0,0,1172470,59171,0,0,0,2628,96502459,101443
SPARSE,test,1,1000,500,1024,324303839683027,91067,0,0,0,793788,55975,0,0,0,2221,96051748,101355
SPARSE,test,1,1000,500,1024,324303940583533,136012,0,0,0,778675,35678,0,0,0,1599,99020633,99791
SPARSE,test,1,1000,500,1024,324304044514611,93744,0,0,0,764702,60410,0,0,0,3043,92248323,99801
SPARSE,test,1,1000,500,1024,324304141683904,110027,0,0,0,765422,35823,0,0,0,2384,92716754,101443
SPARSE,test,1,1000,500,1024,324304239917621,90015,0,0,0,962047,54278,0,0,0,2543,101169600,101377
SPARSE,test,1,1000,500,1024,324304346176450,85954,0,0,0,1132665,58052,0,0,0,2435,91203280,101319
SPARSE,test,1,1000,500,1024,324304442765204,92366,0,0,0,1184104,57369,0,0,0,2816,95836643,99869
SPARSE,test,1,1000,500,1024,324304543955744,96309,0,0,0,963894,53911,0,0,0,2397,96693240,101365
SPARSE,test,1,1000,500,1024,324304645866523,84015,0,0,0,703243,52815,0,0,0,2940,90369230,101355
SPARSE,test,1,1000,500,1024,324304741141863,69698,0,0,0,654017,53202,0,0,0,2313,87658123,99799
SPARSE,test,1,1000,500,1024,324304834091574,91897,0,0,0,1120810,60229,0,0,0,2409,96548624,99801
SPARSE,test,1,1000,500,1024,324304935920042,87099,0,0,0,1349211,57039,0,0,0,2400,87426006,99767
SPARSE,test,1,1000,500,1024,324305029026512,86212,0,0,0,1009574,56458,0,0,0,2402,92129756,101341
SPARSE,test,1,1000,500,1024,324305126278132,91456,0,0,0,1174388,63861,0,0,0,2393,91536411,99871
SPARSE,test,1,1000,500,1024,324305223246244,85291,0,0,0,1364451,57472,0,0,0,2757,89559926,99791
SPARSE,test,1,1000,600,1024,324305318418246,4132545,0,0,0,972966,52960,0,0,0,2138,95758660,101345
SPARSE,test,1,1000,600,1024,324305423340431,1119530,0,0,0,790110,75487,0,0,0,2780,97396703,99879
SPARSE,test,1,1000,600,1024,324305526667433,1240658,0,0,0,809591,66262,0,0,0,2496,88047077,99847
SPARSE,test,1,1000,600,1024,324305620743474,1116568,0,0,0,10585063,63603,0,0,0,2595,93876742,101351
SPARSE,test,1,1000,600,1024,324305731591627,818906,0,0,0,835058,69824,0,0,0,2608,99647349,99777
SPARSE,test,1,1000,600,1024,324305836966039,565557,0,0,0,800637,73463,0,0,0,2644,89880612,99775
SPARSE,test,1,1000,600,1024,324305932360541,637318,0,0,0,1334396,66790,0,0,0,2435,91230726,99767
SPARSE,test,1,1000,600,1024,324306029697771,3219627,0,0,0,1039812,69880,0,0,0,2824,90096789,101357
SPARSE,test,1,1000,600,1024,324306128251526,604551,0,0,0,863933,69962,0,0,0,3762,98965382,99801
SPARSE,test,1,1000,600,1024,324306232858626,888467,0,0,0,894172,68531,0,0,0,2722,95403135,99765
SPARSE,test,1,1000,600,1024,324306333283608,1190070,0,0,0,756975,83366,0,0,0,4778,124245208,101361
SPARSE,test,1,1000,600,1024,324306465000498,705075,0,0,0,823206,71760,0,0,0,2772,143009426,101363
SPARSE,test,1,1000,600,1024,324306613644029,941160,0,0,0,863593,67875,0,0,0,3157,95281115,99803
SPARSE,test,1,1000,600,1024,324306714727773,582421,0,0,0,880059,68193,0,0,0,2483,91372860,99801
SPARSE,test,1,1000,600,1024,324306811627581,5061788,0,0,0,874945,75238,0,0,0,3005,87906897,99779
SPARSE,test,1,1000,600,1024,324306909546326,876543,0,0,0,890847,70163,0,0,0,2803,109580828,101411
SPARSE,test,1,1000,600,1024,324307025221020,1060224,0,0,0,1032895,65802,0,0,0,4275,99482320,101321
SPARSE,test,1,1000,600,1024,324307130962161,1187847,0,0,0,1072138,64314,0,0,0,3735,121229707,99799
SPARSE,test,1,1000,600,1024,324307258837554,605245,0,0,0,870821,71372,0,0,0,3440,134010480,99871
SPARSE,test,1,1000,600,1024,324307399088608,934152,0,0,0,1636330,72538,0,0,0,2686,91771869,99775
SPARSE,test,1,1000,600,1024,324307497698221,1177307,0,0,0,935751,69505,0,0,0,2895,98261882,101411
SPARSE,test,1,1000,600,1024,324307602341532,1080602,0,0,0,886317,73519,0,0,0,2209,101746697,99739
SPARSE,test,1,1000,600,1024,324307710210601,1070659,0,0,0,760077,65814,0,0,0,2258,124410157,101353
SPARSE,test,1,1000,600,1024,324307840991253,4463448,0,0,0,4269283,70117,0,0,0,2299,102169169,99803
SPARSE,test,1,1000,600,1024,324307956167082,1061362,0,0,0,1470643,68876,0,0,0,2604,104332044,101407
SPARSE,test,1,1000,600,1024,324308067530652,961755,0,0,0,878577,93909,0,0,0,2781,103289001,99849
SPARSE,test,1,1000,600,1024,324308176822817,893115,0,0,0,823793,67610,0,0,0,2853,103977778,99799
SPARSE,test,1,1000,600,1024,324308287136125,707705,0,0,0,985757,69879,0,0,0,8398,113262469,99779
SPARSE,test,1,1000,600,1024,324308406163575,1008173,0,0,0,774249,68232,0,0,0,2129,87821564,99847
SPARSE,test,1,1000,600,1024,324308499773739,1064378,0,0,0,591614,45135,0,0,0,2356,90136977,99789
SPARSE,test,1,1000,600,1024,324308595559351,5108382,0,0,0,832668,74675,0,0,0,2976,89662939,99767
SPARSE,test,1,1000,600,1024,324308695210722,989507,0,0,0,888077,70643,0,0,0,3127,90585292,99791
SPARSE,test,1,1000,600,1024,324308791638754,595330,0,0,0,892870,67199,0,0,0,2549,91128213,99849
SPARSE,test,1,1000,600,1024,324308888459567,1166549,0,0,0,852517,67743,0,0,0,2261,93875614,99823
SPARSE,test,1,1000,600,1024,324308988584887,774884,0,0,0,699486,68805,0,0,0,2501,104635856,99765
SPARSE,test,1,1000,600,1024,324309098833277,643314,0,0,0,781038,65556,0,0,0,2826,97563784,101377
SPARSE,test,1,1000,600,1024,324309201933760,735075,0,0,0,1469562,67293,0,0,0,2315,88074242,99801
SPARSE,test,1,1000,600,1024,324309296336434,700405,0,0,0,890215,74827,0,0,0,3534,90067411,99903
SPARSE,test,1,1000,600,1024,324309392048850,548703,0,0,0,1078059,69580,0,0,0,2460,93924704,99893
SPARSE,test,1,1000,600,1024,324309491832453,453484,0,0,0,883836,69153,0,0,0,2506,90566611,99765
SPARSE,test,1,1000,600,1024,324309587760319,2236185,0,0,0,769471,85491,0,0,0,3463,95663243,101411
SPARSE,test,1,1000,600,1024,324309690590965,792062,0,0,0,681077,44275,0,0,0,2964,84752525,101441
SPARSE,test,1,1000,600,1024,324309780886171,493592,0,0,0,996332,74441,0,0,0,3211,93526928,99755
SPARSE,test,1,1000,600,1024,324309879897332,4797622,0,0,0,840407,56048,0,0,0,2505,94093182,101343
SPARSE,test,1,1000,600,1024,324309983746943,576388,0,0,0,978406,70697,0,0,0,2737,90095517,101377
SPARSE,test,1,1000,600,1024,324310079823819,4111149,0,0,0,1191013,67895,0,0,0,7048,174438278,151578
SPARSE,test,1,1000,600,1024,324310263563623,420275,0,0,0,894715,77550,0,0,0,2689,85291921,99791
SPARSE,test,1,1000,600,1024,324310354155930,686681,0,0,0,1096340,77363,0,0,0,9152,143179759,153210
SPARSE,test,1,1000,600,1024,324310503086322,939548,0,0,0,769701,64993,0,0,0,2337,88939510,99833
SPARSE,test,1,1000,600,1024,324310597786521,3301575,0,0,0,1036830,64606,0,0,0,3043,89493364,99777
SPARSE,test,1,1000,700,1024,324310695718925,1307642,0,0,0,1169906,93836,0,0,0,2570,97452277,99813
SPARSE,test,1,1000,700,1024,324310799871433,2495998,0,0,0,589586,51872,0,0,0,2211,96347189,99743
SPARSE,test,1,1000,700,1024,324310903553188,4493834,0,0,0,804783,58920,0,0,0,2221,93698597,99823
SPARSE,test,1,1000,700,1024,324311007137427,2501939,0,0,0,2025751,83812,0,0,0,3349,96453736,101355
SPARSE,test,1,1000,700,1024,324311112548731,1712374,0,0,0,1030534,82529,0,0,0,3079,89320966,99789
SPARSE,test,1,1000,700,1024,324311208897767,1116862,0,0,0,1005089,90982,0,0,0,3065,91356249,99789
SPARSE,test,1,1000,700,1024,324311306670629,1043995,0,0,0,1698000,80899,0,0,0,3106,89675126,101319
SPARSE,test,1,1000,700,1024,324311403294782,1027005,0,0,0,961691,80814,0,0,0,2391,96211409,99799
SPARSE,test,1,1000,700,1024,324311506405757,1133384,0,0,0,1025394,99981,0,0,0,3820,108106828,101329
SPARSE,test,1,1000,700,1024,324311621112158,1834567,0,0,0,978831,101047,0,0,0,3109,100005773,101355
SPARSE,test,1,1000,700,1024,324311728149332,1007725,0,0,0,836963,72178,0,0,0,2747,101046632,99787
SPARSE,test,1,1000,700,1024,324311835368271,986140,0,0,0,2245171,53101,0,0,0,2331,92332825,99791
SPARSE,test,1,1000,700,1024,324311936620948,1903697,0,0,0,1427064,82956,0,0,0,3261,94525858,99777
SPARSE,test,1,1000,700,1024,324312038898952,9787384,0,0,0,1063314,80208,0,0,0,2739,99739569,99871
SPARSE,test,1,1000,700,1024,324312153944717,2768226,0,0,0,1193836,84527,0,0,0,3082,92802391,101411
SPARSE,test,1,1000,700,1024,324312255137011,6362325,0,0,0,694714,50502,0,0,0,2169,96070058,99803
SPARSE,test,1,1000,700,1024,324312362701265,1760136,0,0,0,1009641,84214,0,0,0,3367,93987854,99803
SPARSE,test,1,1000,700,1024,324312463852336,1947814,0,0,0,1079546,83486,0,0,0,2925,125702566,99903
SPARSE,test,1,1000,700,1024,324312596717536,1578031,0,0,0,968514,90069,0,0,0,3293,93674308,101341
SPARSE,test,1,1000,700,1024,324312697162659,1015771,0,0,0,979918,78168,0,0,0,2439,98923446,99767
SPARSE,test,1,1000,700,1024,324312802306229,1085021,0,0,0,914468,78469,0,0,0,2557,98485067,99789
SPARSE,test,1,1000,700,1024,324312907145955,913166,0,0,0,1025227,89812,0,0,0,3061,98162474,99799
SPARSE,test,1,1000,700,1024,324313011388737,1065602,0,0,0,1001345,88782,0,0,0,2651,98871734,99753
SPARSE,test,1,1000,700,1024,324313116491883,969578,0,0,0,1029951,93609,0,0,0,3002,93318467,99833
SPARSE,test,1,1000,700,1024,324313216064705,1634364,0,0,0,1196414,91501,0,0,0,3032,91930517,101375
SPARSE,test,1,1000,700,1024,324313315286686,1742474,0,0,0,1016186,82206,0,0,0,2786,102374829,101429
SPARSE,test,1,1000,700,1024,324313425024876,1330766,0,0,0,934516,80950,0,0,0,3609,95369080,99801
SPARSE,test,1,1000,700,1024,324313527201256,1646324,0,0,0,1068066,87272,0,0,0,2905,91615886,99801
SPARSE,test,1,1000,700,1024,324313625647695,1136573,0,0,0,926556,79125,0,0,0,2374,88252365,99803
SPARSE,test,1,1000,700,1024,324313720064469,1203356,0,0,0,1445084,79883,0,0,0,2802,92098219,99787
SPARSE,test,1,1000,700,1024,324313819130920,2594220,0,0,0,819498,112449,0,0,0,3558,142043115,101411
SPARSE,test,1,1000,700,1024,324313968961019,2256076,0,0,0,536350,56431,0,0,0,2043,124692686,101331
SPARSE,test,1,1000,700,1024,324314100528707,2039595,0,0,0,822493,1893739,0,0,0,6283,111108309,99797
SPARSE,test,1,1000,700,1024,324314220399879,2078650,0,0,0,502852,48368,0,0,0,2397,92493677,99769
SPARSE,test,1,1000,700,1024,324314319638212,1647670,0,0,0,1063099,82796,0,0,0,2406,88775336,99871
SPARSE,test,1,1000,700,1024,324314415186143,1230220,0,0,0,1360708,130316,0,0,0,3386,96070372,99813
SPARSE,test,1,1000,700,1024,324314518319656,1329139,0,0,0,1401140,86294,0,0,0,2488,94383180,99869
SPARSE,test,1,1000,700,1024,324314619560737,949607,0,0,0,1119024,86982,0,0,0,2973,94207253,101377
SPARSE,test,1,1000,700,1024,324314720088362,1261733,0,0,0,918668,77503,0,0,0,3003,96868998,99801
SPARSE,test,1,1000,700,1024,324314823340348,4490096,0,0,0,2031667,55713,0,0,0,2783,110345726,101397
SPARSE,test,1,1000,700,1024,324314944274335,1724110,0,0,0,1044366,86940,0,0,0,2771,102012104,99847
SPARSE,test,1,1000,700,1024,324315053167422,817919,0,0,0,942796,81267,0,0,0,3073,97218816,101353
SPARSE,test,1,1000,700,1024,324315156219363,1008909,0,0,0,1062469,83257,0,0,0,2399,96374570,99823
SPARSE,test,1,1000,700,1024,324315258864780,1204195,0,0,0,1090859,95774,0,0,0,2904,98986337,101375
SPARSE,test,1,1000,700,1024,324315364830230,1687990,0,0,0,936980,83080,0,0,0,2616,99572227,99789
SPARSE,test,1,1000,700,1024,324315471212440,1480560,0,0,0,950747,78161,0,0,0,2305,94114516,99801
SPARSE,test,1,1000,700,1024,324315572386125,1740087,0,0,0,772160,82344,0,0,0,2417,101737926,101421
SPARSE,test,1,1000,700,1024,324315681046547,1715710,0,0,0,1052202,84640,0,0,0,2942,94174269,101367
SPARSE,test,1,1000,700,1024,324315782374840,1909449,0,0,0,992013,82319,0,0,0,3387,92920250,99801
SPARSE,test,1,1000,700,1024,324315882320636,1986993,0,0,0,935055,87960,0,0,0,2622,93847742,99813
SPARSE,test,1,1000,800,1024,324315983447541,2267367,0,0,0,1119230,97514,0,0,0,3098,92548280,101431
SPARSE,test,1,1000,800,1024,324316086119973,2003604,0,0,0,1455977,104462,0,0,0,3720,99028337,99755
SPARSE,test,1,1000,800,1024,324316192869946,2536191,0,0,0,1186975,118958,0,0,0,3601,87206926,99791
SPARSE,test,1,1000,800,1024,324316287864970,1997979,0,0,0,1237325,107543,0,0,0,2631,91950464,99809
SPARSE,test,1,1000,800,1024,324316386080096,2592958,0,0,0,1148770,101631,0,0,0,10182,295284776,262132
SPARSE,test,1,1000,800,1024,324316689164923,2577006,0,0,0,1071577,95697,0,0,0,2689,92870210,99791
SPARSE,test,1,1000,800,1024,324316789684746,3064772,0,0,0,1087655,95886,0,0,0,3016,94331507,99813
SPARSE,test,1,1000,800,1024,324316892266401,2981513,0,0,0,893189,104753,0,0,0,2740,97443209,99767
